id	level	description
IPR008946	InterPro	Nuclear hormone receptor, ligand-binding
IPR008947	InterPro	Phospholipase C/P1 nuclease domain
IPR008948	InterPro	L-Aspartase-like
IPR008952	InterPro	Tetraspanin, EC2 domain
IPR008953	InterPro	Iron hydrogenase, small subunit
IPR008954	InterPro	Moesin tail domain
IPR008955	InterPro	Nuclear receptor coactivator Src-1
IPR008958	InterPro	Transglutaminase, C-terminal
IPR008963	InterPro	Purple acid phosphatase-like, N-terminal
IPR008965	InterPro	Carbohydrate-binding domain
IPR008967	InterPro	p53-like transcription factor, DNA-binding
IPR008968	InterPro	Clathrin adaptor, mu subunit, C-terminal
IPR008971	InterPro	HSP40/DnaJ peptide-binding
IPR008974	InterPro	TRAF-like
IPR008977	InterPro	PHM/PNGase F domain
IPR008980	InterPro	Viral capsid/haemagglutinin protein
IPR008981	InterPro	F-MuLV receptor-binding
IPR008982	InterPro	Adenovirus pIV-related, attachment domain
IPR008983	InterPro	Tumour necrosis factor-like domain
IPR008984	InterPro	SMAD/FHA domain
IPR008987	InterPro	Baseplate structural protein Gp9/Gp10
IPR008989	InterPro	Myosin S1 fragment, N-terminal
IPR008992	InterPro	Enterotoxin
IPR009003	InterPro	Trypsin-like cysteine/serine peptidase domain
IPR009006	InterPro	Alanine racemase/group IV decarboxylase, C-terminal
IPR009008	InterPro	Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain
IPR009012	InterPro	GrpE nucleotide exchange factor, head
IPR009013	InterPro	Attachment protein shaft domain
IPR009014	InterPro	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II
IPR009015	InterPro	L-fucose isomerase, N-terminal/central domain
IPR009018	InterPro	Signal recognition particle, SRP9/SRP14 subunit
IPR009019	InterPro	K homology domain, prokaryotic type
IPR009023	InterPro	Hydroxymethylglutaryl-CoA reductase, class I/II, NAD/NADP-binding domain
IPR009024	InterPro	Methyl-coenzyme M reductase, ferredoxin-like fold
IPR009025	InterPro	DNA-directed RNA polymerase, RBP11-like dimerisation domain
IPR009028	InterPro	Coatomer/calthrin adaptor appendage, C-terminal subdomain
IPR009029	InterPro	Hydroxymethylglutaryl-CoA reductase, class I/II, substrate-binding domain
IPR009031	InterPro	Carbohydrate binding module family 10
IPR009032	InterPro	Vpu protein cytoplasmic domain
IPR009033	InterPro	Calreticulin/calnexin, P domain
IPR009038	InterPro	GOLD
IPR009042	InterPro	RNA polymerase sigma-70 region 1.2
IPR009044	InterPro	ssDNA-binding transcriptional regulator
IPR009047	InterPro	Methyl-coenzyme M reductase, alpha subunit, C-terminal
IPR009048	InterPro	Alpha-macroglobulin, receptor-binding
IPR009049	InterPro	Argininosuccinate lyase
IPR009051	InterPro	Alpha-helical ferredoxin
IPR009052	InterPro	DNA polymerase III-theta, bacterial
IPR009056	InterPro	Cytochrome c-like domain
IPR009057	InterPro	Homeodomain-like
IPR009060	InterPro	UBA-like
IPR009062	InterPro	Smac/DIABLO-like
IPR009063	InterPro	Immunoglobulin/albumin-binding domain
IPR009072	InterPro	Histone-fold
IPR009073	InterPro	Co-chaperone HscB, C-terminal oligomerisation domain
IPR009075	InterPro	Acyl-CoA dehydrogenase/oxidase C-terminal
IPR009076	InterPro	Rapamycin-binding domain
IPR009077	InterPro	Proteasome activator pa28
IPR009080	InterPro	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
IPR009082	InterPro	Signal transduction histidine kinase, homodimeric domain
IPR009083	InterPro	Transcription factor IIA, helical
IPR009084	InterPro	B transposition protein, C-terminal
IPR009087	InterPro	Rab geranylgeranyltransferase, alpha subunit, insert-domain
IPR009088	InterPro	Transcription factor IIA, beta-barrel
IPR009089	InterPro	DNA double-strand break repair and VJ recombination XRCC4, N-terminal
IPR009093	InterPro	Bacteriophage P22, Gp9, tailspike, N-terminal
IPR009095	InterPro	TRADD, N-terminal
IPR009097	InterPro	RNA ligase/cyclic nucleotide phosphodiesterase
IPR009100	InterPro	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain
IPR009103	InterPro	Olfactory marker protein
IPR009104	InterPro	Sea anemone actinoporin
IPR009105	InterPro	Colicin E3-like ribonuclease domain
IPR009106	InterPro	CART satiety factor
IPR009109	InterPro	Ran-GTPase activating protein 1, C-terminal
IPR009110	InterPro	Nuclear receptor coactivator, interlocking
IPR009112	InterPro	GTP cyclohydrolase I, feedback regulatory protein
IPR009113	InterPro	Outer capsid protein Mu1 / VP4
IPR009115	InterPro	Annexin, type VIII
IPR009116	InterPro	Annexin, type XXXI
IPR009119	InterPro	Peptidase A1, beta-site APP cleaving enzyme, BACE
IPR009120	InterPro	Peptidase A1, beta-site APP cleaving enzyme 1, BACE 1
IPR009121	InterPro	Peptidase A1, beta-site APP cleaving enzyme 2, BACE 2
IPR009122	InterPro	Desmosomal cadherin
IPR009123	InterPro	Desmoglein
IPR009124	InterPro	Cadherin/Desmocollin
IPR009126	InterPro	Cholecystokinin receptor
IPR009132	InterPro	Trace amine associated receptor family
IPR009133	InterPro	Trace amine associated receptor 1
IPR009135	InterPro	Vascular endothelial growth factor receptor 1 (VEGFR1)
IPR009136	InterPro	Vascular endothelial growth factor receptor 2 (VEGFR2)
IPR009137	InterPro	Vascular endothelial growth factor receptor 3 (VEGFR3)
IPR009138	InterPro	Neural cell adhesion
IPR009139	InterPro	Wnt-1 protein
IPR009140	InterPro	Wnt-2 protein
IPR009141	InterPro	Wnt-3 protein
IPR009142	InterPro	Wnt-4 protein
IPR009143	InterPro	Wnt-6 protein
IPR009145	InterPro	U2 auxiliary factor small subunit
IPR009146	InterPro	Groucho/transducin-like enhancer
IPR009147	InterPro	Cystic fibrosis transmembrane conductance regulator
IPR009149	InterPro	Thyroid transcription factor 1-associated protein 26
IPR009150	InterPro	Neuropeptide B/W receptor family
IPR009151	InterPro	Basigin
IPR009152	InterPro	Ubiquinol-cytochrome-c reductase, cytochrome c subunit
IPR009153	InterPro	Cytochrome cL
IPR009154	InterPro	Membrane-bound tetrahaem cytochrome TorC/YecK
IPR009155	InterPro	Cytochrome b562
IPR009157	InterPro	Ferredoxin zinc-binding
IPR009158	InterPro	Glycerol-3-phosphate dehydrogenase, GlpB subunit
IPR009159	InterPro	Dihydrofolate reductase, type II
IPR009160	InterPro	Delta-9 acyl-CoA desaturase, haem/steroid binding domain-containing
IPR009161	InterPro	6-phosphofructokinase, eukaryotic type
IPR009162	InterPro	RNA polymerase, 30kDa subunit, chordopox-type
IPR009163	InterPro	ATP adenylyltransferase
IPR009164	InterPro	Fructose-1,6-bisphosphatase class 3
IPR009165	InterPro	S-adenosylmethionine decarboxylase, bacterial
IPR009166	InterPro	Annexin, type XIII
IPR009167	InterPro	Erythropoietin receptor
IPR009168	InterPro	Insulin-like growth factor binding protein
IPR009169	InterPro	Calreticulin
IPR009170	InterPro	Predicted retinoblastoma binding protein (RIZ)
IPR009179	InterPro	Interferon resistance/PKR inhibitor, vaccinia E3L type
IPR009193	InterPro	Polyhedral organelle shell protein, EutL/PduB type
IPR009194	InterPro	Adenosylcobalamin biosynthesis, ATP:cob(I)alamin adenosyltransferase, EutT-type
IPR009203	InterPro	Cell wall assembly/cell proliferation-coordinating protein, KNR4
IPR009206	InterPro	Nucleotidase, putative
IPR009210	InterPro	Predicted eukaryotic LigT
IPR009212	InterPro	Methylthioribose kinase
IPR009220	InterPro	Probable bifunctional tRNA threonylcarbamoyladenosine biosynthesis protein
IPR009223	InterPro	Adenomatous polyposis coli protein, cysteine-rich repeat
IPR009224	InterPro	SAMP
IPR009225	InterPro	Bacteriophage head completion protein GpL
IPR009226	InterPro	Penaeidin
IPR009228	InterPro	Capsid scaffolding protein GpO
IPR009230	InterPro	ATPase, F0 complex, subunit 8, mitochondrial, fungal
IPR009232	InterPro	EB-1 binding
IPR009234	InterPro	Adenomatous polyposis coli protein basic domain
IPR009240	InterPro	Adenomatous polyposis coli protein, 15 residue repeat
IPR009243	InterPro	Toxin 7
IPR009244	InterPro	Mediator complex, subunit Med7
IPR009246	InterPro	Ethanolamine ammonia-lyase light chain
IPR009248	InterPro	SbmA/BacA-like
IPR009249	InterPro	Ferredoxin-dependent bilin reductase
IPR009252	InterPro	Cell division protein ZapB
IPR009254	InterPro	Laminin I
IPR009262	InterPro	Solute carrier family 35 member SLC35F1/F2/F6
IPR009271	InterPro	Coagulation factor V, LSPD
IPR009278	InterPro	Herpesvirus US9
IPR009281	InterPro	LR8
IPR009283	InterPro	Apyrase
IPR009286	InterPro	Inositol-pentakisphosphate 2-kinase
IPR009287	InterPro	Transcription initiation Spt4
IPR009294	InterPro	Gamma-secretase subunit Aph-1
IPR009299	InterPro	Gammaherpesvirus capsid
IPR009307	InterPro	Ethanolamine utilisation EutS
IPR009308	InterPro	Rhamnose isomerase
IPR009311	InterPro	Interferon alpha-inducible protein  6/27
IPR009315	InterPro	Phosphate-starvation-induced PsiE
IPR009316	InterPro	COG complex component, COG2
IPR009318	InterPro	Gustatory receptor
IPR009319	InterPro	Bacteriophage A118, Gp4, minor capsid
IPR009330	InterPro	Lipopolysaccharide core heptose(II) kinase
IPR009332	InterPro	Mediator complex, subunit Med22
IPR009349	InterPro	Zinc finger, C2HC5-type
IPR009361	InterPro	RZZ complex, subunit Zw10
IPR009366	InterPro	Veg
IPR009374	InterPro	Eukaryotic translation initiation factor 3 subunit K
IPR009379	InterPro	VP1/VP3
IPR009382	InterPro	Coleoptericin
IPR009388	InterPro	Photosystem II PsbY
IPR009390	InterPro	Macrodomain Ter protein, MatP
IPR009391	InterPro	23S rRNA methylase leader peptide
IPR009396	InterPro	Pigment-dispersing hormone
IPR009397	InterPro	Vesiculovirus matrix
IPR009398	InterPro	Adenylate cyclase-like
IPR009400	InterPro	TFIIH subunit TTDA/Tfb5
IPR009401	InterPro	Mediator complex, subunit Med13
IPR009407	InterPro	Viral polyprotein, parechovirus P3B
IPR009410	InterPro	Allene oxide cyclase
IPR009413	InterPro	Hemolysin, aegerolysin type
IPR009415	InterPro	Omega-atracotoxin
IPR009419	InterPro	Viral polyprotein, parechovirus P3A
IPR009422	InterPro	Gemin6
IPR009423	InterPro	NADH:ubiquinone oxidoreductase, subunit b14.5b
IPR009428	InterPro	Beta-catenin-interacting ICAT
IPR009429	InterPro	Baculovirus LEF-11
IPR009430	InterPro	Gas vesicle protein GvpL/GvpF
IPR009431	InterPro	Calcyon neuron-specific vesicular protein
IPR009433	InterPro	Filovirus membrane-associated VP24
IPR009435	InterPro	Acid shock
IPR009437	InterPro	Lamprin
IPR009438	InterPro	Phytosulfokine
IPR009444	InterPro	Conjugal transfer, TraD, alpha-type
IPR009446	InterPro	Mitochondrial genome maintenance MGM101
IPR009447	InterPro	GWT1
IPR009448	InterPro	UDP-glucose:Glycoprotein Glucosyltransferase
IPR009450	InterPro	Phosphatidylinositol N-acetylglucosaminyltransferase subunit C
IPR009451	InterPro	Amine dehydrogenase heavy chain
IPR009452	InterPro	Pneumovirus matrix 2
IPR009453	InterPro	IMP-specific 5-nucleotidase
IPR009454	InterPro	Lipid transport, open beta-sheet
IPR009455	InterPro	ATP synthase YMF19, uncharacterised, C-terminal
IPR009456	InterPro	Moricin family
IPR009458	InterPro	Ectatomin
IPR009460	InterPro	Ryanodine Receptor TM 4-6
IPR009464	InterPro	PCAF, N-terminal
IPR009466	InterPro	NSP11
IPR009469	InterPro	RNA polymerase, N-terminal, coronaviral
IPR009471	InterPro	Teneurin intracellular, N-terminal
IPR009483	InterPro	Invasion plasmid antigen IpaD
IPR009486	InterPro	Purine nucleoside permease
IPR009502	InterPro	Secretion monitor
IPR009508	InterPro	Transcription activator, Churchill
IPR009510	InterPro	Type III secretion system, secretion protein  K
IPR009511	InterPro	Mad1/Cdc20-bound-Mad2 binding protein
IPR009518	InterPro	Photosystem II PsbX
IPR009522	InterPro	Nucleocapsid, Phlebovirus/Tenuivirus
IPR009524	InterPro	Uncharacterised protein family UPF0686
IPR009528	InterPro	Restriction endonuclease, type II, BsuBI/PstI, C-terminal
IPR009535	InterPro	Phosphatidylinositol-4, 5-bisphosphate phosphodiesterase beta, conserved site
IPR009539	InterPro	Strabismus
IPR009542	InterPro	Microsomal signal peptidase 12kDa subunit
IPR009551	InterPro	Protein wntless
IPR009554	InterPro	Phage shock protein, PspB
IPR009580	InterPro	GPI biosynthesis protein Pig-F
IPR009582	InterPro	Signal peptidase complex subunit 2
IPR009600	InterPro	GPI transamidase subunit PIG-U
IPR009601	InterPro	Centromere protein R
IPR009603	InterPro	Microtubule associated protein Futsch
IPR009608	InterPro	Bradykinin
IPR009609	InterPro	Phosphonate metabolism PhnG
IPR009611	InterPro	Chorion S19, C-terminal
IPR009614	InterPro	Toxin YoeB
IPR009621	InterPro	Uncharacterised protein family UPF0239
IPR009622	InterPro	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4
IPR009635	InterPro	Neural proliferation differentiation control-1
IPR009636	InterPro	Bacteriophage mv4, Gp20
IPR009637	InterPro	Transmembrane receptor, eukaryota
IPR009668	InterPro	RNA polymerase I associated factor, A49-like
IPR009669	InterPro	Cysteine protease, VirA/EspG
IPR009674	InterPro	RNA polymerase I, Rpa2 specific
IPR009675	InterPro	TPX2
IPR009685	InterPro	Male enhanced antigen 1
IPR009695	InterPro	Diacylglycerol glucosyltransferase, N-terminal
IPR009703	InterPro	Selenoprotein S
IPR009714	InterPro	Resistin
IPR009716	InterPro	Ferroporti-1
IPR009718	InterPro	Rex DNA-binding, C-terminal domain
IPR009720	InterPro	IMP biosynthesis enzyme PurP, C-terminal
IPR009721	InterPro	O-acyltransferase, WSD1, C-terminal
IPR009723	InterPro	Ribonuclease P/MRP, subunit POP1
IPR009727	InterPro	NifT/FixU
IPR009728	InterPro	BAALC
IPR009729	InterPro	Galactose-3-O-sulfotransferase
IPR009731	InterPro	Replication P
IPR009733	InterPro	Involucrin 2
IPR009742	InterPro	Curlin associated
IPR009760	InterPro	Protein of unknown function DUF1328
IPR009767	InterPro	DNA helicase, TraI type
IPR009768	InterPro	Microtubule-associated protein 70
IPR009779	InterPro	Translocon-associated, gamma subunit
IPR009787	InterPro	Protein jagunal
IPR009788	InterPro	GvpD gas vesicle
IPR009800	InterPro	Alpha helical coiled-coil rod
IPR009806	InterPro	Photosystem II PsbW, class 2
IPR009807	InterPro	Phytoreovirus outer capsid P8
IPR009810	InterPro	Late nodulin
IPR009825	InterPro	ECF transporter, substrate-specific component-like
IPR009838	InterPro	Type IV conjugative transfer system, protein TraL
IPR009860	InterPro	Hyaluronidase, bacterial
IPR009866	InterPro	NADH:ubiquinone oxidoreductase, subunit NDUFB4
IPR009868	InterPro	VirE2
IPR009873	InterPro	Phytoreovirus S7
IPR009875	InterPro	PilZ domain
IPR009887	InterPro	Progressive ankylosis
IPR009889	InterPro	Dentin matrix 1
IPR009893	InterPro	Nucleopolyhedrovirus capsid P87
IPR009896	InterPro	Cytadhesin P30P32
IPR009904	InterPro	Insulin-induced gene 1 protein
IPR009905	InterPro	2-vinyl bacteriochlorophyllide hydratase
IPR009908	InterPro	Methylamine utilisation protein, MauE
IPR009911	InterPro	Fibroin P25
IPR009914	InterPro	Dolichol phosphate-mannose biosynthesis regulatory
IPR009920	InterPro	Heptaprenyl diphosphate synthase subunit 1
IPR009933	InterPro	T-DNA border endonuclease VirD1
IPR009947	InterPro	NADH:ubiquinone oxidoreductase subunit B14.5a
IPR009948	InterPro	Syd
IPR009951	InterPro	Host-nuclease inhibitor protein Gam
IPR009952	InterPro	Uroplakin II
IPR009955	InterPro	Liver-expressed antimicrobial peptide 2
IPR009958	InterPro	Conotoxin, alpha-type
IPR009967	InterPro	Flagellum biosynthesis repressor FlbT
IPR009970	InterPro	Histone H1-like nucleoprotein HC2
IPR009976	InterPro	Exocyst complex component Sec10-like
IPR009980	InterPro	Human herpesvirus U26
IPR009986	InterPro	Sigma factor-binding protein Crl
IPR009990	InterPro	Pardaxin
IPR009993	InterPro	4-alpha-L-fucosyltransferase
IPR010000	InterPro	Caerin 1
IPR010002	InterPro	Ponericin
IPR010003	InterPro	HARP domain
IPR010009	InterPro	Apolipophorin-III
IPR010010	InterPro	Photosystem I PsaM, reaction centre
IPR010011	InterPro	Domain of unknown function DUF1518
IPR010012	InterPro	Spasmodic peptide gm9a
IPR010014	InterPro	Diphthamide synthesis DHP2, eukaryotic
IPR010017	InterPro	tRNA (mo5U34)-methyltransferase
IPR010023	InterPro	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
IPR010025	InterPro	HAD-superfamily phosphatase, subfamily IIIB, AphA
IPR010028	InterPro	Acid phosphatase, plant
IPR010029	InterPro	Galactonolactone dehydrogenase
IPR010031	InterPro	Sugar 1,4-lactone oxidase
IPR010032	InterPro	FAD-linked oxidoreductase
IPR010034	InterPro	Molybdopterin converting factor, subunit 1
IPR010036	InterPro	Magnesium-dependent phosphatase-1, eukaryotic/arcaheal type
IPR010043	InterPro	Protein-PII uridylyltransferase
IPR010044	InterPro	Methylthioadenosine phosphorylase  (MTAP)
IPR010045	InterPro	Phosphopentomutase
IPR010046	InterPro	Oxidoreductase alpha (molybdopterin) subunit
IPR010047	InterPro	Ni-containing CO dehydrogenase
IPR010048	InterPro	Hydroxylamine reductase
IPR010049	InterPro	MTA/SAH nucleosidase
IPR010051	InterPro	Periplasmic nitrate reductase, large subunit
IPR010052	InterPro	Type II secretion system protein I
IPR010054	InterPro	General secretion pathway protein G
IPR010055	InterPro	Type II secretion system protein J
IPR010058	InterPro	Uridine phosphorylase
IPR010059	InterPro	Uridine phosphorylase, eukaryotic
IPR010061	InterPro	Methylmalonate-semialdehyde dehydrogenase
IPR010062	InterPro	Coenzyme F420-dependent N(5),N(10)-methenyltetrahydromethanopterin reductase
IPR010065	InterPro	Amino acid ABC transporter, permease protein, 3-TM domain, His/Glu/Gln/Arg/opine family
IPR010066	InterPro	Oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal
IPR010067	InterPro	ABC transporter, substrate-binding protein, aliphatic sulphonates
IPR010068	InterPro	Taurine ABC transporter, periplasmic binding protein TauA
IPR010072	InterPro	D-alanine--poly(phosphoribitol) ligase subunit 1
IPR010073	InterPro	Phosphoribosylformylglycinamidine synthase
IPR010074	InterPro	Phosphoribosylformylglycinamidine synthase II
IPR010075	InterPro	Phosphoribosylformylglycinamidine synthase I
IPR010076	InterPro	Pimelyl-[acyl-carrier protein] methyl ester esterase
IPR010077	InterPro	Herpes virus tegument protein
IPR010078	InterPro	Pur operon repressor
IPR010079	InterPro	Xanthine phosphoribosyltransferase
IPR010081	InterPro	Diaminopropionate ammonia-lyase
IPR010083	InterPro	Beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabA
IPR010084	InterPro	Beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ
IPR010086	InterPro	Flavodoxin, long chain
IPR010087	InterPro	Flavodoxin, short chain
IPR010089	InterPro	Flavoprotein WrbA
IPR010093	InterPro	Excisionase/Xis, DNA-binding
IPR010096	InterPro	NAD(P)H-quinone oxidoreductase, subunit N/subunit 2
IPR010097	InterPro	Malate dehydrogenase, type 1
IPR010101	InterPro	TonB-dependent vitamin B12 transporter BtuB
