id	level	description
PF09899	Pfam	Putative amidoligase enzyme (DUF2126)
PF09900	Pfam	Predicted membrane protein (DUF2127)
PF09902	Pfam	Uncharacterized protein conserved in bacteria (DUF2129)
PF09903	Pfam	Uncharacterized protein conserved in bacteria (DUF2130)
PF09904	Pfam	Winged helix-turn helix
PF09905	Pfam	Uncharacterized conserved protein (DUF2132)
PF09906	Pfam	Uncharacterized protein conserved in bacteria (DUF2135)
PF09907	Pfam	Uncharacterized protein conserved in bacteria (DUF2136)
PF09909	Pfam	Uncharacterized protein conserved in bacteria (DUF2138)
PF09910	Pfam	Uncharacterized protein conserved in archaea (DUF2139)
PF09911	Pfam	Uncharacterized protein conserved in bacteria (DUF2140)
PF09912	Pfam	Uncharacterized protein conserved in bacteria (DUF2141)
PF09913	Pfam	Predicted membrane protein (DUF2142)
PF09916	Pfam	Uncharacterized protein conserved in bacteria (DUF2145)
PF09917	Pfam	Uncharacterized protein conserved in bacteria (DUF2147)
PF09918	Pfam	Uncharacterized protein containing a ferredoxin domain (DUF2148)
PF09919	Pfam	Uncharacterized conserved protein (DUF2149)
PF09920	Pfam	Uncharacterized protein conserved in archaea (DUF2150)
PF09921	Pfam	Uncharacterized protein conserved in archaea (DUF2153)
PF09922	Pfam	Cell wall-active antibiotics response protein (DUF2154)
PF09923	Pfam	Uncharacterized protein conserved in bacteria (DUF2155)
PF09924	Pfam	Uncharacterized conserved protein (DUF2156)
PF09925	Pfam	Predicted membrane protein (DUF2157)
PF09926	Pfam	Uncharacterized small protein (DUF2158)
PF09928	Pfam	Predicted small integral membrane protein (DUF2160)
PF09929	Pfam	Uncharacterized conserved protein (DUF2161)
PF09930	Pfam	Predicted transporter (DUF2162)
PF09931	Pfam	Uncharacterized conserved protein (DUF2163)
PF09932	Pfam	Uncharacterized conserved protein (DUF2164)
PF09933	Pfam	Predicted small integral membrane protein (DUF2165)
PF09935	Pfam	Protein of unknown function (DUF2167)
PF09936	Pfam	SAM-dependent RNA methyltransferase
PF09937	Pfam	Uncharacterized protein conserved in bacteria (DUF2169)
PF09938	Pfam	Uncharacterized protein conserved in bacteria (DUF2170)
PF09939	Pfam	Uncharacterized protein conserved in bacteria (DUF2171)
PF09940	Pfam	Domain of unknown function (DUF2172)
PF09941	Pfam	Uncharacterized conserved protein (DUF2173)
PF09943	Pfam	Uncharacterized protein conserved in archaea (DUF2175)
PF09945	Pfam	Predicted membrane protein (DUF2177)
PF09946	Pfam	Predicted membrane protein (DUF2178)
PF09947	Pfam	Uncharacterized protein conserved in archaea (DUF2180)
PF09948	Pfam	Predicted metal-binding integral membrane protein (DUF2182)
PF09949	Pfam	Uncharacterized conserved protein (DUF2183)
PF09950	Pfam	Uncharacterized protein conserved in bacteria (DUF2184)
PF09951	Pfam	Protein of unknown function (DUF2185)
PF09952	Pfam	Uncharacterized protein conserved in bacteria (DUF2186)
PF09953	Pfam	Uncharacterized protein conserved in bacteria (DUF2187)
PF09954	Pfam	Uncharacterized protein conserved in bacteria (DUF2188)
PF09955	Pfam	Predicted integral membrane protein (DUF2189)
PF09956	Pfam	Uncharacterized conserved protein (DUF2190)
PF09957	Pfam	Uncharacterized protein conserved in bacteria (DUF2191)
PF09958	Pfam	Uncharacterized protein conserved in archaea (DUF2192)
PF09959	Pfam	Uncharacterized protein conserved in archaea (DUF2193)
PF09960	Pfam	Uncharacterized protein conserved in bacteria (DUF2194)
PF09961	Pfam	Uncharacterized protein conserved in bacteria (DUF2195)
PF09962	Pfam	Uncharacterized conserved protein (DUF2196)
PF09963	Pfam	Uncharacterized protein conserved in bacteria (DUF2197)
PF09964	Pfam	Uncharacterized protein conserved in bacteria (DUF2198)
PF09965	Pfam	Uncharacterized protein conserved in bacteria (DUF2199)
PF09966	Pfam	Uncharacterized protein conserved in bacteria (DUF2200)
PF09967	Pfam	VWA-like domain (DUF2201)
PF09968	Pfam	Uncharacterized protein domain (DUF2202)
PF09969	Pfam	Uncharacterized conserved protein (DUF2203)
PF09970	Pfam	Nucleotidyl transferase of unknown function (DUF2204)
PF09971	Pfam	Predicted membrane protein (DUF2206)
PF09972	Pfam	Predicted membrane protein (DUF2207)
PF09973	Pfam	Predicted membrane protein (DUF2208)
PF09974	Pfam	Uncharacterized protein conserved in archaea (DUF2209)
PF09976	Pfam	Tetratricopeptide repeat
PF09977	Pfam	Putative Tad-like Flp pilus-assembly
PF09979	Pfam	Uncharacterized protein conserved in bacteria (DUF2213)
PF09980	Pfam	Predicted membrane protein (DUF2214)
PF09981	Pfam	Uncharacterized protein conserved in bacteria (DUF2218)
PF09982	Pfam	Uncharacterized protein conserved in bacteria (DUF2219)
PF09983	Pfam	Uncharacterized protein conserved in bacteria C-term(DUF2220)
PF09984	Pfam	Uncharacterized signal transduction histidine kinase domain (DUF2222)
PF09985	Pfam	Domain of unknown function (DUF2223)
PF09986	Pfam	Uncharacterized protein conserved in bacteria (DUF2225)
PF09987	Pfam	Uncharacterized protein conserved in archaea (DUF2226)
PF09988	Pfam	Uncharacterized metal-binding protein (DUF2227)
PF09989	Pfam	CoA enzyme activase uncharacterised domain (DUF2229)
PF09990	Pfam	Predicted membrane protein (DUF2231)
PF09991	Pfam	Predicted membrane protein (DUF2232)
PF09992	Pfam	Predicted periplasmic protein (DUF2233)
PF09994	Pfam	Uncharacterized alpha/beta hydrolase domain (DUF2235)
PF09995	Pfam	Uncharacterized protein conserved in bacteria (DUF2236)
PF09996	Pfam	Uncharacterized protein conserved in bacteria (DUF2237)
PF09997	Pfam	Predicted membrane protein (DUF2238)
PF09998	Pfam	Uncharacterized protein conserved in bacteria (DUF2239)
PF09999	Pfam	Uncharacterized protein conserved in archaea (DUF2240)
PF10000	Pfam	ACT domain
PF10001	Pfam	Uncharacterized protein conserved in bacteria (DUF2242)
PF10002	Pfam	Predicted membrane protein (DUF2243)
PF10003	Pfam	Integral membrane protein (DUF2244)
PF10004	Pfam	Uncharacterized protein conserved in bacteria (DUF2247)
PF10005	Pfam	Uncharacterized protein conserved in bacteria (DUF2248)
PF10006	Pfam	Uncharacterized conserved protein (DUF2249)
PF10007	Pfam	Uncharacterized protein conserved in archaea (DUF2250)
PF10008	Pfam	Uncharacterized protein conserved in bacteria (DUF2251)
PF10009	Pfam	Uncharacterized protein conserved in bacteria (DUF2252)
PF10011	Pfam	Predicted membrane protein (DUF2254)
PF10012	Pfam	Uncharacterized protein conserved in bacteria (DUF2255)
PF10013	Pfam	Uncharacterized protein conserved in bacteria (DUF2256)
PF10014	Pfam	2OG-Fe dioxygenase
PF10015	Pfam	Uncharacterized protein conserved in archaea (DUF2258)
PF10016	Pfam	Predicted secreted protein (DUF2259)
PF10017	Pfam	Histidine-specific methyltransferase, SAM-dependent
PF10018	Pfam	Vitamin-D-receptor interacting Mediator subunit 4
PF10020	Pfam	Uncharacterized protein conserved in bacteria (DUF2262)
PF10021	Pfam	Uncharacterized protein conserved in bacteria (DUF2263)
PF10022	Pfam	Uncharacterized protein conserved in bacteria (DUF2264)
PF10023	Pfam	Predicted aminopeptidase (DUF2265)
PF10025	Pfam	Uncharacterized conserved protein (DUF2267)
PF10026	Pfam	Predicted Zn-dependent protease (DUF2268)
PF10027	Pfam	Predicted integral membrane protein (DUF2269)
PF10028	Pfam	Predicted integral membrane protein (DUF2270)
PF10029	Pfam	Predicted periplasmic protein (DUF2271)
PF10030	Pfam	Uncharacterized protein conserved in bacteria (DUF2272)
PF10031	Pfam	Small integral membrane protein (DUF2273)
PF10032	Pfam	Phosphate transport (Pho88)
PF10033	Pfam	Autophagy-related protein 13
PF10034	Pfam	Q-cell neuroblast polarisation
PF10035	Pfam	Uncharacterized protein conserved in bacteria (DUF2179)
PF10036	Pfam	Putative carnitine deficiency-associated protein
PF10037	Pfam	Mitochondrial 28S ribosomal protein S27
PF10038	Pfam	Protein of unknown function (DUF2274)
PF10039	Pfam	Predicted integral membrane protein (DUF2275)
PF10040	Pfam	Uncharacterized conserved protein (DUF2276)
PF10041	Pfam	Uncharacterized conserved protein (DUF2277)
PF10042	Pfam	Uncharacterized conserved protein (DUF2278)
PF10043	Pfam	Predicted periplasmic lipoprotein (DUF2279)
PF10044	Pfam	Retinal tissue protein
PF10045	Pfam	Uncharacterized conserved protein (DUF2280)
PF10046	Pfam	Biogenesis of lysosome-related organelles complex-1 subunit 2 
PF10047	Pfam	Protein of unknown function (DUF2281)
PF10048	Pfam	Predicted integral membrane protein (DUF2282)
PF10049	Pfam	Protein of unknown function (DUF2283)
PF10050	Pfam	Predicted metal-binding protein (DUF2284)
PF10051	Pfam	Uncharacterized protein conserved in archaea (DUF2286)
PF10052	Pfam	Protein of unknown function (DUF2288)
PF10053	Pfam	Uncharacterized conserved protein (DUF2290)
PF10054	Pfam	Predicted periplasmic lipoprotein (DUF2291)
PF10055	Pfam	Uncharacterized small protein (DUF2292)
PF10056	Pfam	Uncharacterized conserved protein (DUF2293)
PF10057	Pfam	Uncharacterized conserved protein (DUF2294)
PF10058	Pfam	Predicted integral membrane metal-binding protein (DUF2296)
PF10060	Pfam	Uncharacterized membrane protein (DUF2298)
PF10061	Pfam	Uncharacterized conserved protein (DUF2299)
PF10062	Pfam	Predicted secreted protein (DUF2300)
PF10063	Pfam	Uncharacterized integral membrane protein (DUF2301)
PF10065	Pfam	Uncharacterized conserved protein (DUF2303)
PF10066	Pfam	Uncharacterized conserved protein (DUF2304)
PF10067	Pfam	Predicted membrane protein (DUF2306)
PF10069	Pfam	Sensory domain found in DIguanylate Cyclases & Two-component systems
PF10070	Pfam	Uncharacterized protein conserved in bacteria (DUF2309)
PF10071	Pfam	Zn-ribbon-containing, possibly nucleic-acid-binding protein (DUF2310)
PF10073	Pfam	Uncharacterized protein conserved in bacteria (DUF2312)
PF10074	Pfam	Uncharacterized conserved protein (DUF2285)
PF10075	Pfam	COP9 signalosome, subunit CSN8
PF10076	Pfam	Uncharacterized protein conserved in bacteria (DUF2313)
PF10077	Pfam	Uncharacterized protein conserved in bacteria (DUF2314)
PF10078	Pfam	Uncharacterized protein conserved in bacteria (DUF2316)
PF10079	Pfam	Uncharacterized protein conserved in bacteria (DUF2317)
PF10080	Pfam	Predicted membrane protein (DUF2318)
PF10081	Pfam	Alpha/beta-hydrolase family
PF10082	Pfam	Uncharacterized protein conserved in bacteria (DUF2320)
PF10083	Pfam	Uncharacterized protein conserved in bacteria (DUF2321)
PF10084	Pfam	Uncharacterized protein conserved in bacteria (DUF2322)
PF10086	Pfam	Putative membrane peptidase family (DUF2324)
PF10087	Pfam	Uncharacterized protein conserved in bacteria (DUF2325)
PF10088	Pfam	Uncharacterized protein conserved in bacteria (DUF2326)
PF10090	Pfam	Uncharacterized protein conserved in bacteria (DUF2328)
PF10091	Pfam	Putative glucoamylase
PF10092	Pfam	Uncharacterized protein conserved in bacteria (DUF2330)
PF10093	Pfam	Uncharacterized protein conserved in bacteria (DUF2331)
PF10094	Pfam	Uncharacterized protein conserved in bacteria (DUF2332)
PF10095	Pfam	Uncharacterized protein conserved in bacteria (DUF2333)
PF10096	Pfam	Uncharacterized protein conserved in bacteria (DUF2334)
PF10097	Pfam	Predicted membrane protein (DUF2335)
PF10098	Pfam	Uncharacterized protein conserved in bacteria (DUF2336)
PF10099	Pfam	Anti-sigma-K factor rskA
PF10100	Pfam	Uncharacterized protein conserved in bacteria (DUF2338)
PF10101	Pfam	Predicted membrane protein (DUF2339)
PF10102	Pfam	Domain of unknown function (DUF2341)
PF10103	Pfam	Uncharacterised conserved protein (DUF2342)
PF10104	Pfam	Di-sulfide bridge nucleocytoplasmic transport domain
PF10105	Pfam	Uncharacterized protein conserved in bacteria (DUF2344)
PF10106	Pfam	Uncharacterized protein conserved in bacteria (DUF2345)
PF10107	Pfam	Endonuclease related to archaeal Holliday junction resolvase
PF10108	Pfam	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB
PF10109	Pfam	Mu-like prophage FluMu protein gp41
PF10110	Pfam	Membrane domain of glycerophosphoryl diester phosphodiesterase
PF10111	Pfam	Glycosyltransferase like family 2
PF10112	Pfam	5-bromo-4-chloroindolyl phosphate hydrolysis protein
PF10113	Pfam	Fibrillarin-like archaeal protein
PF10114	Pfam	Sensory domain found in PocR
PF10115	Pfam	Transcriptional activator HlyU
PF10116	Pfam	Protein required for attachment to host cells
PF10117	Pfam	McrBC 5-methylcytosine restriction system component
PF10118	Pfam	Predicted metal-dependent hydrolase
PF10119	Pfam	Predicted methyltransferase regulatory domain
PF10120	Pfam	Putative aldolase
PF10122	Pfam	Mu-like prophage protein Com
PF10123	Pfam	Mu-like prophage I protein
PF10124	Pfam	Mu-like prophage major head subunit gpT
PF10125	Pfam	NADH dehydrogenase I, subunit N related protein
PF10126	Pfam	Uncharacterized protein, homolog of nitrogen regulatory protein PII
PF10127	Pfam	Predicted nucleotidyltransferase
PF10128	Pfam	Glucose-6-phosphate dehydrogenase subunit
PF10129	Pfam	OpgC protein
PF10130	Pfam	PIN domain
PF10131	Pfam	6-pyruvoyl-tetrahydropterin synthase related domain; membrane protein
PF10133	Pfam	Predicted RNA-binding protein
PF10134	Pfam	Replication initiator protein A
PF10135	Pfam	Rod binding protein
PF10136	Pfam	Site-specific recombinase
PF10137	Pfam	Predicted nucleotide-binding protein containing TIR-like domain
PF10138	Pfam	vWA found in TerF C terminus 
PF10139	Pfam	Putative bacterial virulence factor
PF10140	Pfam	WXG100 protein secretion system (Wss), protein YukC
PF10141	Pfam	Single-strand DNA-specific exonuclease, C terminal domain
PF10142	Pfam	PhoPQ-activated pathogenicity-related protein
PF10143	Pfam	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
PF10144	Pfam	Bacterial virulence factor haemolysin
PF10145	Pfam	Phage-related minor tail protein
PF10146	Pfam	Zinc finger-containing protein 
PF10147	Pfam	Growth arrest and DNA-damage-inducible proteins-interacting protein 1
PF10148	Pfam	Schwannomin-interacting protein 1
PF10149	Pfam	Transmembrane protein 231
PF10150	Pfam	Ribonuclease E/G family
PF10151	Pfam	Uncharacterised conserved protein (DUF2359)
PF10152	Pfam	Predicted coiled-coil domain-containing protein (DUF2360)
PF10153	Pfam	Uncharacterised conserved protein (DUF2361)
PF10154	Pfam	Uncharacterized conserved protein (DUF2362)
PF10155	Pfam	Uncharacterized conserved protein (DUF2363)
PF10156	Pfam	Subunit 17 of Mediator complex
PF10157	Pfam	Uncharacterized conserved protein (DUF2365)
PF10158	Pfam	Tumour suppressor protein
PF10159	Pfam	Kinase phosphorylation protein
PF10160	Pfam	Predicted membrane protein
PF10161	Pfam	Putative mitochondrial precursor protein
PF10162	Pfam	G8 domain
PF10163	Pfam	Transcription factor e(y)2
PF10164	Pfam	Uncharacterized conserved protein (DUF2367)
PF10165	Pfam	Guanine nucleotide exchange factor synembryn
PF10166	Pfam	Uncharacterised conserved protein (DUF2368)
PF10167	Pfam	Uncharacterised conserved protein
PF10168	Pfam	Nuclear pore component
PF10169	Pfam	Learning-associated protein
PF10170	Pfam	Cysteine-rich domain
PF10171	Pfam	Uncharacterised conserved protein (DUF2366)
PF10172	Pfam	Det1 complexing ubiquitin ligase
PF10173	Pfam	Mitochondrial K+-H+ exchange-related
PF10174	Pfam	RIM-binding protein of the cytomatrix active zone
PF10175	Pfam	M-phase phosphoprotein 6
PF10176	Pfam	Protein of unknown function (DUF2370)
PF10177	Pfam	Uncharacterised conserved protein (DUF2371)
PF10178	Pfam	Uncharacterised conserved protein (DUF2372)
PF10179	Pfam	Uncharacterised conserved protein (DUF2369)
PF10180	Pfam	Uncharacterised conserved protein (DUF2373)
PF10181	Pfam	GPI-GlcNAc transferase complex, PIG-H component
PF10182	Pfam	Flo11 domain
PF10183	Pfam	ESSS subunit of NADH:ubiquinone oxidoreductase (complex I) 
PF10184	Pfam	Uncharacterized conserved protein (DUF2358)
PF10185	Pfam	Chaperone for wingless signalling and trafficking of LDL receptor
PF10186	Pfam	UV radiation resistance protein and autophagy-related subunit 14
PF10187	Pfam	N-terminal domain of NEFA-interacting nuclear protein NIP30
PF10188	Pfam	Organic solute transport protein 1
PF10189	Pfam	Conserved protein (DUF2356)
PF10190	Pfam	Putative transmembrane protein 170
PF10191	Pfam	Golgi complex component 7 (COG7)
PF10192	Pfam	Rhodopsin-like GPCR transmembrane domain
PF10193	Pfam	Telomere length regulation protein
PF10195	Pfam	DNA-binding nuclear phosphoprotein p8
PF10197	Pfam	N-terminal domain of CBF1 interacting co-repressor CIR
PF10198	Pfam	Histone acetyltransferases subunit 3
PF10199	Pfam	Alpha and gamma adaptin binding protein p34
PF10200	Pfam	NADH:ubiquinone oxidoreductase, NDUFS5-15kDa
PF10203	Pfam	Cytochrome c oxidase assembly protein PET191
PF10204	Pfam	Dual oxidase maturation factor
PF10205	Pfam	Predicted coiled-coil domain-containing protein
PF10206	Pfam	Mitochondrial F1F0-ATP synthase, subunit f
PF10208	Pfam	Degradation arginine-rich protein for mis-folding
PF10209	Pfam	Uncharacterized conserved protein (DUF2340)
PF10210	Pfam	Mitochondrial 28S ribosomal protein S32
PF10211	Pfam	Axonemal dynein light chain
PF10212	Pfam	Predicted coiled-coil domain-containing protein
PF10213	Pfam	Mitochondrial ribosomal subunit protein 
PF10214	Pfam	RNA polymerase I-specific transcription-initiation factor
PF10215	Pfam	Oligosaccaryltransferase  
PF10216	Pfam	CO2 hydration protein (ChpXY)
PF10217	Pfam	Uncharacterized conserved protein (DUF2039)
PF10218	Pfam	Uncharacterized conserved protein (DUF2054)
PF10220	Pfam	Uncharacterized conserved protein (DUF2146)
PF10221	Pfam	Cell cycle and development regulator
PF10222	Pfam	Uncharacterized conserved protein (DUF2152)
PF10223	Pfam	Uncharacterized conserved protein (DUF2181)
PF10224	Pfam	Predicted coiled-coil protein (DUF2205)
PF10225	Pfam	Uncharacterized conserved protein (DUF2215)
PF10226	Pfam	Uncharacterized conserved proteins (DUF2216)
PF10228	Pfam	Uncharacterised conserved protein (DUF2228)
PF10229	Pfam	Uncharacterized conserved protein (DUF2246)
PF10230	Pfam	Uncharacterised conserved protein (DUF2305)
PF10231	Pfam	Uncharacterised conserved protein (DUF2315)
PF10232	Pfam	Mediator of RNA polymerase II transcription complex subunit 8
PF10233	Pfam	Uncharacterized conserved protein CG6151-P
PF10234	Pfam	Clusterin-associated protein-1
PF10235	Pfam	Microtubule-associated protein CRIPT
PF10236	Pfam	Mitochondrial ribosomal death-associated protein 3
PF10237	Pfam	Probable N6-adenine methyltransferase
PF10238	Pfam	E2F-associated phosphoprotein
PF10239	Pfam	Protein of unknown function (DUF2465)
PF10240	Pfam	Protein of unknown function (DUF2464)
PF10241	Pfam	Uncharacterized conserved protein
PF10242	Pfam	Lipoma HMGIC fusion partner-like protein
PF10243	Pfam	Microtubule-binding protein MIP-T3
PF10244	Pfam	Mitochondrial ribosomal subunit
PF10245	Pfam	Mitochondrial 28S ribosomal protein S22
PF10246	Pfam	Mitochondrial ribosomal protein MRP-S35
PF10247	Pfam	Reactive mitochondrial oxygen species modulator 1
PF10248	Pfam	Myelodysplasia-myeloid leukemia factor 1-interacting protein
PF10249	Pfam	NADH-ubiquinone oxidoreductase subunit 10
PF10250	Pfam	GDP-fucose protein O-fucosyltransferase
PF10251	Pfam	Presenilin enhancer-2 subunit of gamma secretase
PF10252	Pfam	Casein kinase substrate phosphoprotein PP28
PF10253	Pfam	Mitotic checkpoint regulator, MAD2B-interacting
PF10254	Pfam	PACS-1 cytosolic sorting protein
PF10255	Pfam	RNA polymerase I-associated factor PAF67
PF10256	Pfam	Golgin subfamily A member 7/ERF4 family
PF10257	Pfam	Retinoic acid induced 16-like protein
PF10258	Pfam	PHAX RNA-binding domain
PF10259	Pfam	Rogdi leucine zipper containing protein
PF10260	Pfam	Uncharacterized conserved domain (SAYSvFN)
PF10261	Pfam	Inositol phospholipid synthesis and fat-storage-inducing TM
PF10262	Pfam	Rdx family
PF10263	Pfam	SprT-like family
PF10264	Pfam	Winged helix Storkhead-box1 domain
PF10265	Pfam	Uncharacterized conserved protein (DUF2217)
PF10266	Pfam	Hereditary spastic paraplegia protein strumpellin
PF10267	Pfam	Predicted transmembrane and coiled-coil 2 protein
PF10268	Pfam	Predicted transmembrane protein 161AB
PF10269	Pfam	Transmembrane Fragile-X-F protein 
PF10270	Pfam	Membrane magnesium transporter
PF10271	Pfam	Putative transmembrane protein
PF10272	Pfam	Putative transmembrane protein precursor
PF10273	Pfam	Pre-rRNA-processing protein TSR2
PF10274	Pfam	Parkin co-regulated protein
